frequency,s11_real,s11_imag,s12_real,s12_imag,s13_real,s13_imag,s14_real,s14_imag,s21_real,s21_imag,s22_real,s22_imag,s23_real,s23_imag,s24_real,s24_imag,s31_real,s31_imag,s32_real,s32_imag,s33_real,s33_imag,s34_real,s34_imag,s41_real,s41_imag,s42_real,s42_imag,s43_real,s43_imag,s44_real,s44_imag
274,0.334820888012067,-0.01705949653595705,-0.041723899039550386,-0.21770022604633799,0.36011885351098927,0.050946114861724984,0.08258400808648816,-0.5754917022584509,-0.04172389903954514,-0.2177002260463424,0.33595354943832534,-0.015661399259602943,0.08108762467622177,-0.5753977074519465,0.36075611242725864,0.05039895765936686,0.3601188535109916,0.0509461148617234,0.08108762467622238,-0.5753977074519463,-0.11674178607130736,0.027638900885479434,-0.10209089607756533,0.4637175176819499,0.08258400808649011,-0.575491702258456,0.3607561124272606,0.05039895765936395,-0.10209089607756824,0.46371751768194563,-0.11720106098320293,0.03011673182131595
275,0.33010265452157994,-0.02336909431602771,-0.04491309954987993,-0.22042387871501185,0.36110230432761414,0.04505642554811029,0.07161999600395483,-0.5751227424287875,-0.04491309954987931,-0.2204238787150125,0.33127949037274157,-0.02195013329695883,0.070119785622378,-0.5749952927344765,0.3617361782572641,0.044505653533401135,0.36110230432761503,0.04505642554810854,0.07011978562237808,-0.5749952927344762,-0.12488622462498383,0.029191334903548097,-0.09170594558460857,0.46487097525585286,0.0716199960039515,-0.5751227424287919,0.36173617825726173,0.044505653533400164,-0.09170594558460957,0.4648709752558541,-0.12529741369725655,0.031680894178624575
276,0.32526916667521755,-0.02955180645074376,-0.0482664824896009,-0.22307692838124168,0.361931192800184,0.03911453625867936,0.0607238257727884,-0.5744961817566114,-0.048266482489600505,-0.22307692838123772,0.32649162498023926,-0.028112969874592192,0.05922069176919584,-0.574334997326392,0.36256187806621976,0.0385602402353398,0.3619311928001885,0.03911453625867625,0.059220691769202194,-0.5743349973263903,-0.13298045674180808,0.03103304908054134,-0.08136160196767292,0.4657508741275515,0.06072382577279045,-0.5744961817566153,0.3625618780662252,0.03856024023534224,-0.08136160196766776,0.46575087412755856,-0.13334329218752264,0.03353285583554541
277,0.3203236654811348,-0.03560601156090851,-0.05178201901446594,-0.22565161610645307,0.36260280810263507,0.03312675328679979,0.04990294643891369,-0.5736159734034079,-0.051782019014461625,-0.22565161610645207,0.32159317806490917,-0.034148353802356285,0.048397807709698176,-0.5734208035028512,0.36323050942326285,0.03256900697526516,0.362602808102634,0.03312675328679818,0.04839780770969612,-0.5734208035028532,-0.14101399891245714,0.033160672465749295,-0.07106690621468228,0.46636119568954115,0.04990294643891502,-0.5736159734034066,0.36323050942326385,0.032569006975265796,-0.07106690621467643,0.4663611956895449,-0.14132827105334847,0.03566923924261317
278,0.3152693669030226,-0.041530163557141966,-0.05545729069206204,-0.2281402556340444,0.36311477691184113,0.02709950846630696,0.03916457610633994,-0.5724863262457646,-0.05545729069205837,-0.22814025563404383,0.31658734656133797,-0.040054805454122044,0.03765836596106567,-0.5722569501872055,0.3637397062996431,0.02653836773461485,0.3631147769118435,0.027099508466304767,0.037658365961067,-0.5722569501872088,-0.14897662183710417,0.03557040043799516,-0.06083061163713191,0.46670628614494075,0.039164576106341276,-0.5724863262457662,0.3637397062996451,0.026538367734613877,-0.06083061163713541,0.4667062861449357,-0.14924217922854,0.03808623612684653
279,0.3101094619317261,-0.04732278631075314,-0.05928949327505996,-0.23053525539116093,0.3634650682651112,0.02103933790787821,0.028515692677007293,-0.571111689584567,-0.05928949327505815,-0.23053525539115882,0.31147729954414616,-0.04583091532871121,0.0270093576350372,-0.5708479176116827,0.3640874438642096,0.020474840069987205,0.3634650682651102,0.02103933790787163,0.027009357635037895,-0.5708479176116857,-0.1568583702933989,0.03825801490780662,-0.05066116727660999,0.46679083477761985,0.028515692677008153,-0.5711116895845711,0.3640874438642141,0.02047484006998762,-0.05066116727660652,0.4667908347776188,-0.1570751196701423,0.04077962770488609
280,0.3048471171636912,-0.05298246861821719,-0.06327544186438736,-0.23282914017697148,0.36365199690843064,0.014952860673938195,0.01796302572996933,-0.5694967376177751,-0.0632754418643866,-0.2328291401769668,0.30626617874707046,-0.0514753388983914,0.016457524248961047,-0.5691984117355813,0.3642720417741644,0.014385023859853852,0.3636519969084302,0.0149528606739332,0.016457524248962352,-0.5691984117355797,-0.16464958131149648,0.04121890544855321,-0.04056670309221552,0.466619851480338,0.017963025729965554,-0.5694967376177762,0.3642720417741645,0.014385023859861512,-0.04056670309221802,0.4666198514803333,-0.16481748735255006,0.043744805813275875
281,0.29948547584182833,-0.05850785950216453,-0.0674115774276363,-0.23501457244185192,0.3636742251570675,0.008846757509360342,0.007513049525664839,-0.5676463537690399,-0.06741157742763332,-0.23501457244184393,0.30095709954763544,-0.0569867917876891,0.006009350664069213,-0.5673133485131052,0.3642921659827483,0.008275580111127306,0.36367422515706715,0.008846757509351544,0.006009350664069046,-0.5673133485131125,-0.17234090062249297,0.044448091207413824,-0.030555016949610825,0.4661986436973287,0.007513049525667892,-0.567646353769044,0.3642921659827527,0.00827558011112528,-0.0305550169496126,0.4661986436973215,-0.1724599855340358,0.04697679480683196
282,0.29402765931093827,-0.06389766388635211,-0.07169397463108204,-0.23708437306629576,0.3635307632996815,0.0027277497407737494,-0.0028280228866152946,-0.5655656149600241,-0.07169397463107711,-0.23708437306629293,0.29555315237028895,-0.06236404531985823,-0.00432894087052324,-0.5651978380986123,0.36414682909544965,0.002153209938100503,0.363530763299682,0.0027277497407672824,-0.004328940870522352,-0.5651978380986173,-0.17992329736041351,0.047940243448335834,-0.020633563417746054,0.46553279293587035,-0.002828022886621151,-0.5655656149600224,0.3641468290954455,0.002153209938105166,-0.020633563417736173,0.46553279293587874,-0.17999364027662532,0.050470274076976636
283,0.28847676883718565,-0.06915063867597876,-0.07611835093744124,-0.23903154155301656,0.36322096858592007,-0.00339742154777109,-0.013054244487361172,-0.5632597759094005,-0.07611835093743441,-0.23903154155301037,0.29005740445786543,-0.06760592246221467,-0.014551395596594296,-0.5628571690723364,0.3638353893147881,-0.0039753661790201955,0.36322096858591835,-0.003397421547777668,-0.014551395596594158,-0.5628571690723405,-0.18738807701083549,0.051689708581512554,-0.010809444365844856,0.4646281309978039,-0.013054244487364697,-0.5632597759093977,0.3638353893147874,-0.003975366179014644,-0.010809444365834697,0.4646281309978074,-0.1874098132133526,0.05421960104437838
284,0.28283588773891727,-0.07426558926882405,-0.080680076915732,-0.24084927555097954,0.36274454284608104,-0.009522015961361097,-0.02315993806661054,-0.5607342535362965,-0.08068007691572442,-0.24084927555097085,0.28447290195951647,-0.07271129419586628,-0.024652330082964385,-0.5602967927643392,0.36335754802252307,-0.010103428754828336,0.36274454284607355,-0.009522015961370311,-0.02465233008296816,-0.5602967927643432,-0.1947268926119645,0.05569053153728282,-0.0010894013397944324,0.46349071607739023,-0.02315993806661626,-0.5607342535362985,0.3633575480225232,-0.010103428754823951,-0.001089401339791296,0.46349071607738784,-0.19470021256937786,0.05821883448393571
285,0.27710808377498447,-0.07924136651640354,-0.08537418770448427,-0.24253098963535819,0.3621015287983683,-0.015639313767797397,-0.03313969900629954,-0.5579946115397811,-0.0853741877044779,-0.2425309896353463,0.278802672281827,-0.07767907632896988,-0.03462633505954027,-0.5575223077485374,0.3627133460548104,-0.01622427918396968,0.36210152879836566,-0.015639313767809276,-0.034626335059538604,-0.5575223077485415,-0.20193175422536047,0.05993647934724097,0.008520190314850823,0.4621268088662026,-0.03313969900630245,-0.5579946115397829,0.36271334605481476,-0.016224279183961632,0.008520190314856124,0.4621268088662047,-0.2018569024552116,0.06246175804477304
286,0.271296411735931,-0.08407686414837369,-0.09019539556495541,-0.24407033327343025,0.36129230510632276,-0.021742635310346703,-0.0429883971104382,-0.5550465452201037,-0.09019539556494857,-0.24407033327342534,0.2730497266492856,-0.08250822676694414,-0.04446827729404826,-0.5545394445726033,0.3619031587330943,-0.022331259063359116,0.3612923051063176,-0.021742635310353198,-0.04446827729404504,-0.5545394445726123,-0.20899503670465375,0.06442106480070085,0.018013325627723176,0.46054284879890883,-0.04298839711043967,-0.555046545220102,0.361903158733097,-0.022331259063353204,0.018013325627739857,0.46054284879891094,-0.20887231046110377,0.06694190383352722
287,0.26540391618362147,-0.08877101666729706,-0.09513810345702846,-0.24546120791218898,0.3603175802542926,-0.027825359779095227,-0.0527011775330756,-0.5518958666007854,-0.09513810345701555,-0.24546120791218423,0.2672170628203373,-0.08719774324683034,-0.0541733005606746,-0.5513540507832124,0.3609276897185908,-0.028417768871323662,0.3603175802542864,-0.027825359779104053,-0.05417330056067596,-0.5513540507832185,-0.21590948580021666,0.06913757005117357,0.027384372530540074,0.4587454305659838,-0.05270117753308132,-0.5518958666007842,0.36092768971859357,-0.02841776887131761,0.027384372530545847,0.45874543056598416,-0.21573923359155522,0.07165257593575214
288,0.25943363428543464,-0.09332279771509443,-0.10019641956715807,-0.24669778312949703,0.35917838531401663,-0.03388094326830235,-0.06227346085683505,-0.5485484899041163,-0.10019641956715061,-0.24669778312948804,0.2613076679059584,-0.09174666153744815,-0.0637368257526767,-0.5479720762994835,0.3597879637634935,-0.03447728593124852,0.3591783853140096,-0.03388094326830965,-0.06373682575268078,-0.547972076299486,-0.22266822264690225,0.07407907005460179,0.03662807279991864,0.4567412810114082,-0.06227346085683774,-0.5485484899041136,0.35978796376349576,-0.0344772859312405,0.03662807279993008,0.45674128101140715,-0.22245084258786046,0.0765868737573448
289,0.25338859869058034,-0.0977312189068515,-0.10536417271479469,-0.24777451179705837,0.35787606567921804,-0.039902936054919486,-0.07170094237707458,-0.545010417426104,-0.10536417271479026,-0.247774511797048,0.25532452123904303,-0.09615405410134098,-0.0731545501934398,-0.5443995591811264,0.3584853184357145,-0.04050338159540026,0.35787606567920893,-0.0399029360549312,-0.07315455019343639,-0.544399559181136,-0.22926474668980074,0.07923845572846433,0.04573954148804049,0.4545372365240597,-0.07170094237708116,-0.5450104174261036,0.35848531843571596,-0.04050338159539155,0.04573954148804352,0.4545372365240557,-0.22900068469453008,0.08173771507555175
290,0.24727184039789213,-0.1019953291224308,-0.11063492856155843,-0.24868614420943885,0.35641227184816376,-0.04588499904163057,-0.0809795906487378,-0.5412877258501273,-0.11063492856155244,-0.24868614420942833,0.24927059724468426,-0.1004190292093611,-0.08242244620240421,-0.5406426118310792,0.3570213948972041,-0.04648973759252156,0.3564122718481578,-0.04588499904164012,-0.08242244620240524,-0.5406426118310814,-0.23569293710977157,0.0846084567293808,0.05471426491981035,0.4521402210224318,-0.08097959064874577,-0.541287725850124,0.35702139489720564,-0.0464897375925086,0.05471426491982523,0.4521402210224371,-0.23538268493221212,0.08709785869731762
291,0.24108639156681794,-0.10611421424123202,-0.11600200654568406,-0.24942774113962757,0.35478894933669936,-0.0518209193158462,-0.09010564535345683,-0.5373865530323593,-0.11600200654567486,-0.24942774113962488,0.24314886826384985,-0.10454073049379842,-0.09153675897284089,-0.5367074076661927,0.35539812781817565,-0.05243016149098087,0.35478894933668453,-0.05182091931585117,-0.09153675897285102,-0.5367074076661924,-0.24194705281664433,0.09018166375457495,0.06354809734136507,0.44955722462229575,-0.09010564535345639,-0.5373865530323585,0.355398127818184,-0.052430161490973765,0.06354809734136896,0.44955722462228337,-0.2415911459458126,0.09265992663103426
292,0.234835288226233,-0.11008699730107191,-0.12145849746302706,-0.2499946857879654,0.353008327805526,-0.057704624784024966,-0.09907561454499966,-0.5333130852855001,-0.12145849746301841,-0.2499946857879589,0.23696230728576043,-0.10851833692157746,-0.10049400381894708,-0.5326001682833097,0.3536177345110293,-0.058318601237115936,0.35300832780551683,-0.05770462478403063,-0.1004940038189534,-0.532600168283313,-0.2480217310825482,0.09595055028156882,0.07223725630933672,0.44679528306720107,-0.09907561454500341,-0.5333130852854957,0.35361773451103107,-0.05831860123710808,0.07223725630935632,0.4467952830672035,-0.2476207465011142,0.09841642568645634
293,0.22852157283883257,-0.11391283905779234,-0.12699728161525267,-0.2503826945969754,0.3510729094863876,-0.06353019784866812,-0.107886271330735,-0.5290735451815073,-0.12699728161523982,-0.2503826945969693,0.2307138905474065,-0.1123510631649034,-0.10929096284945275,-0.528327151142082,0.35168270336842417,-0.06414915873632761,0.3510729094863762,-0.06353019784867223,-0.10929096284946183,-0.5283271511420826,-0.25391198489199013,0.10190749366874556,0.08077831691420911,0.4438614579917971,-0.10788627133073647,-0.5290735451815057,0.3516827033684298,-0.06414915873632096,0.08077831691421966,0.4438614579917914,-0.253466538707203,0.1043597684259925
294,0.2221482966824977,-0.11759093891876009,-0.13261104744547014,-0.2505878269109058,0.34898545699178196,-0.06929188810286735,-0.11653465004558095,-0.5246741798883592,-0.13261104744545957,-0.2505878269108981,0.22440659996225645,-0.11603816034321492,-0.11792468112394147,-0.5238946377802567,0.3495957816902484,-0.06991610245215867,0.3489854569917722,-0.06929188810287137,-0.11792468112394933,-0.5238946377802596,-0.2596131990880686,0.10804479554800289,0.08916820493346739,0.4407628180775818,-0.11653465004558092,-0.5246741798883561,0.3495957816902532,-0.06991610245215424,0.08916820493347494,0.44076281807757645,-0.25912394404495775,0.11048229339936463
295,0.21571852201387282,-0.12112053622005896,-0.13829231058183206,-0.2506064934643135,0.34674898059229137,-0.07498412402481303,-0.1250180419739273,-0.5201212500502889,-0.1382923105818187,-0.2506064934643131,0.2180434253439022,-0.11957891710716947,-0.12639246234668317,-0.5193089225720169,0.347359962983185,-0.07561387900586176,0.3467489805922821,-0.074984124024817,-0.12639246234669121,-0.5193089225720218,-0.26512112539642435,0.11435470144912759,0.09740418901216516,0.4375064211514421,-0.12501804197393007,-0.5201212500502876,0.34735996298318667,-0.07561387900586186,0.09740418901217043,0.43750642115143756,-0.26458874828370793,0.11677628460191905
296,0.2092353239833584,-0.12450091181458293,-0.14403343321005604,-0.2504354636897748,0.3443667250442557,-0.08060152366164414,-0.13333399067275908,-0.5154210192162411,-0.14403343321004813,-0.25043546368977787,0.2116273663944436,-0.12297266103282598,-0.13469186415112008,-0.5145763020348064,0.3449784738157188,-0.08123712376601831,0.3443667250442499,-0.08060152366164619,-0.1346918641511257,-0.5145763020348083,-0.27043187640966504,0.12082941960352848,0.10548387196924472,0.4340992972672735,-0.13333399067275986,-0.5154210192162396,0.34497847381572044,-0.08123712376601595,0.10548387196925504,0.434099297267272,-0.2698570953694938,0.12323399010519526
297,0.2027017922750559,-0.1277313899359851,-0.14982664369685994,-0.25007187183992025,0.34184215604877394,-0.0861389042987459,-0.14148028694698161,-0.5105797438166926,-0.14982664369685447,-0.2500718718399215,0.20516143443150853,-0.12621876029198292,-0.14282069302579836,-0.5097030646858459,0.34245476030945554,-0.0867806704245602,0.3418421560487681,-0.08613890429874538,-0.1428206930258021,-0.5097030646858428,-0.2755419186154904,0.12746113888309873,0.11340518132754848,0.4305484328019645,-0.1414802869469805,-0.5105797438166908,0.3424547603094622,-0.08678067042455491,0.11340518132755492,0.4305484328019604,-0.2749254803687386,0.12984763981612585
